order_id,order_date,order_datetime,day_index,customer_id,is_first_time_customer,customer_account_age_days,customer_prior_orders,payment_mode,order_value,item_category,pincode,promo_code_used,device_id,order_hour,phase,drift_weight,device_order_count_24h,is_rto,pincode_rolling_rto_rate,device_model_name,app_theme_color
ORD0000905,2026-01-05,2026-01-05 22:58:00,4,CUST005661,True,0,0,COD,323.74,mobile_accessories,PIN0058,True,DEV001393,22,pre_drift,0.0,0,1,0.4705882352941176,Vivo_Y20,light
ORD0000997,2026-01-05,2026-01-05 23:02:00,4,CUST013823,True,0,0,Prepaid,332.72,mobile_accessories,PIN0012,False,DEV003398,23,pre_drift,0.0,0,0,0.25,Vivo_Y20,light
ORD0000933,2026-01-05,2026-01-05 23:11:00,4,CUST012047,False,4,1,Prepaid,3059.92,electronics,PIN0038,True,DEV000741,23,pre_drift,0.0,0,0,0.3809523809523809,Vivo_Y20,auto
ORD0000937,2026-01-05,2026-01-05 23:20:00,4,CUST011063,True,0,0,COD,572.13,fashion,PIN0026,True,DEV001532,23,pre_drift,0.0,0,0,0.3333333333333333,Samsung_A54,light
ORD0001010,2026-01-05,2026-01-05 23:33:00,4,CUST001309,False,3,1,COD,1328.21,beauty,PIN0013,False,DEV002701,23,pre_drift,0.0,0,0,0.3125,Samsung_A54,dark
ORD0000887,2026-01-05,2026-01-05 23:55:00,4,CUST003958,True,0,0,COD,442.64,grocery,PIN0041,False,DEV004593,23,pre_drift,0.0,0,1,0.6111111111111112,Redmi_9,light
ORD0001091,2026-01-06,2026-01-06 00:05:00,5,CUST009634,True,0,0,COD,178.09,beauty,PIN0044,True,DEV000516,0,pre_drift,0.0,0,1,0.25,OnePlus_Nord,light
ORD0001224,2026-01-06,2026-01-06 00:06:00,5,CUST005838,True,0,0,COD,900.24,fashion,PIN0019,False,DEV001447,0,pre_drift,0.0,0,0,0.2727272727272727,Redmi_9,light
ORD0001207,2026-01-06,2026-01-06 00:07:00,5,CUST007415,True,0,0,COD,1173.06,electronics,PIN0043,True,DEV008458,0,pre_drift,0.0,0,0,0.25,OnePlus_Nord,dark
ORD0001043,2026-01-06,2026-01-06 00:13:00,5,CUST000447,True,0,0,COD,2639.46,electronics,PIN0005,False,DEV007470,0,pre_drift,0.0,0,0,0.2,Samsung_A54,light
ORD0001198,2026-01-06,2026-01-06 00:18:00,5,CUST011465,True,0,0,COD,1466.04,mobile_accessories,PIN0039,False,DEV002359,0,pre_drift,0.0,0,0,0.2608695652173913,iPhone_13,light
ORD0001061,2026-01-06,2026-01-06 00:21:00,5,CUST011889,True,0,0,COD,331.23,beauty,PIN0023,False,DEV005210,0,pre_drift,0.0,0,0,0.3333333333333333,Redmi_9,auto
ORD0001158,2026-01-06,2026-01-06 00:21:00,5,CUST010365,False,0,1,COD,150.0,grocery,PIN0043,True,DEV008024,0,pre_drift,0.0,0,1,0.2352941176470588,Samsung_A54,auto
ORD0001179,2026-01-06,2026-01-06 00:24:00,5,CUST001691,True,0,0,COD,2800.5,electronics,PIN0017,True,DEV000557,0,pre_drift,0.0,0,0,0.1666666666666666,iPhone_13,dark
ORD0001097,2026-01-06,2026-01-06 00:25:00,5,CUST009722,True,0,0,COD,1752.53,electronics,PIN0015,False,DEV003700,0,pre_drift,0.0,0,0,0.2941176470588235,Vivo_Y20,auto
ORD0001216,2026-01-06,2026-01-06 00:27:00,5,CUST002099,True,0,0,COD,496.89,grocery,PIN0032,True,DEV005797,0,pre_drift,0.0,0,0,0.45,Samsung_A54,dark
ORD0001151,2026-01-06,2026-01-06 00:39:00,5,CUST013925,True,0,0,COD,379.24,grocery,PIN0033,True,DEV006139,0,pre_drift,0.0,0,0,0.3,OnePlus_Nord,auto
ORD0001078,2026-01-06,2026-01-06 00:46:00,5,CUST011584,True,0,0,COD,967.57,fashion,PIN0050,False,DEV000744,0,pre_drift,0.0,0,0,0.25,Vivo_Y20,light
ORD0001107,2026-01-06,2026-01-06 00:47:00,5,CUST013008,True,0,0,Prepaid,370.04,grocery,PIN0024,True,DEV002320,0,pre_drift,0.0,0,0,0.4545454545454545,iPhone_13,auto
ORD0001190,2026-01-06,2026-01-06 00:54:00,5,CUST001716,True,0,0,COD,150.0,beauty,PIN0057,False,DEV005906,0,pre_drift,0.0,0,1,0.1428571428571428,Vivo_Y20,auto
ORD0001214,2026-01-06,2026-01-06 00:57:00,5,CUST010437,False,4,1,COD,450.9,beauty,PIN0014,True,DEV005123,0,pre_drift,0.0,0,0,0.375,OnePlus_Nord,light
ORD0001099,2026-01-06,2026-01-06 01:07:00,5,CUST009831,True,0,0,COD,1607.2,fashion,PIN0013,False,DEV005019,1,pre_drift,0.0,0,0,0.2941176470588235,Redmi_9,light
ORD0001219,2026-01-06,2026-01-06 01:09:00,5,CUST013199,False,4,1,COD,506.36,fashion,PIN0007,True,DEV004998,1,pre_drift,0.0,0,0,0.5384615384615384,iPhone_13,auto
ORD0001100,2026-01-06,2026-01-06 01:13:00,5,CUST004838,True,0,0,Prepaid,216.8,grocery,PIN0022,False,DEV003313,1,pre_drift,0.0,0,0,0.125,Samsung_A54,light
ORD0001212,2026-01-06,2026-01-06 01:16:00,5,CUST013604,True,0,0,COD,2228.12,home,PIN0047,False,DEV007981,1,pre_drift,0.0,0,0,0.4,Redmi_9,light
ORD0001203,2026-01-06,2026-01-06 01:21:00,5,CUST011648,True,0,0,COD,2469.66,home,PIN0030,False,DEV007374,1,pre_drift,0.0,0,0,0.2142857142857142,iPhone_13,light
ORD0001169,2026-01-06,2026-01-06 01:36:00,5,CUST008094,True,0,0,COD,694.52,mobile_accessories,PIN0048,False,DEV000862,1,pre_drift,0.0,0,0,0.3157894736842105,iPhone_13,light
ORD0001197,2026-01-06,2026-01-06 01:44:00,5,CUST010132,True,0,0,COD,1112.26,mobile_accessories,PIN0046,False,DEV005663,1,pre_drift,0.0,0,1,0.2727272727272727,Samsung_A54,dark
ORD0001045,2026-01-06,2026-01-06 01:47:00,5,CUST006691,True,0,0,COD,225.45,beauty,PIN0008,False,DEV003925,1,pre_drift,0.0,0,0,0.2222222222222222,OnePlus_Nord,dark
ORD0001165,2026-01-06,2026-01-06 01:54:00,5,CUST003473,True,0,0,COD,1155.59,home,PIN0042,False,DEV001277,1,pre_drift,0.0,0,0,0.3076923076923077,Redmi_9,auto
ORD0001047,2026-01-06,2026-01-06 01:57:00,5,CUST004070,True,0,0,COD,437.14,grocery,PIN0029,False,DEV002815,1,pre_drift,0.0,0,0,0.5263157894736842,OnePlus_Nord,light
ORD0001173,2026-01-06,2026-01-06 01:57:00,5,CUST008066,True,0,0,COD,2818.16,electronics,PIN0059,False,DEV005879,1,pre_drift,0.0,0,0,0.0833333333333333,Vivo_Y20,light
ORD0001121,2026-01-06,2026-01-06 02:03:00,5,CUST010365,True,0,0,COD,910.21,mobile_accessories,PIN0008,False,DEV002721,2,pre_drift,0.0,0,0,0.2105263157894736,Samsung_A54,dark
ORD0001036,2026-01-06,2026-01-06 02:07:00,5,CUST005308,True,0,0,COD,940.18,fashion,PIN0000,False,DEV004289,2,pre_drift,0.0,0,1,0.2,Vivo_Y20,auto
ORD0001118,2026-01-06,2026-01-06 02:14:00,5,CUST010714,False,4,1,COD,361.52,beauty,PIN0006,False,DEV001392,2,pre_drift,0.0,0,0,0.2,OnePlus_Nord,light
ORD0001139,2026-01-06,2026-01-06 02:17:00,5,CUST008692,True,0,0,COD,676.06,mobile_accessories,PIN0055,True,DEV005116,2,pre_drift,0.0,0,0,0.1666666666666666,iPhone_13,dark
ORD0001060,2026-01-06,2026-01-06 02:34:00,5,CUST012261,True,0,0,COD,190.96,grocery,PIN0002,False,DEV006561,2,pre_drift,0.0,0,0,0.4166666666666667,OnePlus_Nord,dark
ORD0001174,2026-01-06,2026-01-06 02:44:00,5,CUST012812,True,0,0,COD,511.4,fashion,PIN0053,False,DEV007302,2,pre_drift,0.0,0,0,0.0,Redmi_9,light
ORD0001110,2026-01-06,2026-01-06 02:47:00,5,CUST011172,True,0,0,COD,1695.15,fashion,PIN0035,False,DEV006951,2,pre_drift,0.0,0,0,0.1666666666666666,iPhone_13,light
ORD0001108,2026-01-06,2026-01-06 03:00:00,5,CUST010415,True,0,0,COD,150.0,grocery,PIN0053,False,DEV008837,3,pre_drift,0.0,0,0,0.0,iPhone_13,dark
ORD0001086,2026-01-06,2026-01-06 03:00:00,5,CUST007849,True,0,0,COD,1687.56,electronics,PIN0052,False,DEV003404,3,pre_drift,0.0,0,0,0.1818181818181818,Samsung_A54,dark
ORD0001081,2026-01-06,2026-01-06 03:00:00,5,CUST011705,True,0,0,COD,807.44,grocery,PIN0017,False,DEV004310,3,pre_drift,0.0,0,0,0.1578947368421052,iPhone_13,dark
ORD0001051,2026-01-06,2026-01-06 03:00:00,5,CUST011606,True,0,0,COD,1183.47,home,PIN0019,True,DEV001451,3,pre_drift,0.0,0,1,0.2608695652173913,iPhone_13,dark
ORD0001180,2026-01-06,2026-01-06 03:02:00,5,CUST004558,True,0,0,COD,197.08,grocery,PIN0002,False,DEV001798,3,pre_drift,0.0,0,1,0.3846153846153846,Redmi_9,auto
ORD0001167,2026-01-06,2026-01-06 03:06:00,5,CUST000812,True,0,0,COD,2761.28,electronics,PIN0054,True,DEV005059,3,pre_drift,0.0,0,0,0.2857142857142857,Vivo_Y20,light
ORD0001080,2026-01-06,2026-01-06 03:07:00,5,CUST000446,True,0,0,COD,150.0,grocery,PIN0006,False,DEV003632,3,pre_drift,0.0,0,1,0.1904761904761904,iPhone_13,light
ORD0001120,2026-01-06,2026-01-06 03:07:00,5,CUST001472,True,0,0,Prepaid,3492.28,electronics,PIN0015,False,DEV007025,3,pre_drift,0.0,0,1,0.2777777777777778,Redmi_9,dark
ORD0001066,2026-01-06,2026-01-06 03:08:00,5,CUST013691,True,0,0,COD,7333.89,electronics,PIN0052,False,DEV005528,3,pre_drift,0.0,0,0,0.1666666666666666,Samsung_A54,light
ORD0001054,2026-01-06,2026-01-06 03:08:00,5,CUST011173,True,0,0,COD,519.43,home,PIN0018,True,DEV007830,3,pre_drift,0.0,0,0,0.3,iPhone_13,auto
ORD0001095,2026-01-06,2026-01-06 03:09:00,5,CUST009532,True,0,0,COD,1910.36,home,PIN0059,False,DEV006706,3,pre_drift,0.0,0,0,0.08,Redmi_9,auto
ORD0001147,2026-01-06,2026-01-06 03:09:00,5,CUST006970,True,0,0,COD,1085.32,mobile_accessories,PIN0057,True,DEV000964,3,pre_drift,0.0,0,0,0.2,iPhone_13,light
ORD0001215,2026-01-06,2026-01-06 03:10:00,5,CUST001817,True,0,0,COD,289.3,grocery,PIN0039,False,DEV005032,3,pre_drift,0.0,0,0,0.25,OnePlus_Nord,dark
ORD0001034,2026-01-06,2026-01-06 03:11:00,5,CUST010638,True,0,0,COD,4588.7,electronics,PIN0034,False,DEV007562,3,pre_drift,0.0,0,0,0.4166666666666667,OnePlus_Nord,light
ORD0001133,2026-01-06,2026-01-06 03:14:00,5,CUST006064,True,0,0,COD,1690.53,fashion,PIN0058,False,DEV004441,3,pre_drift,0.0,0,1,0.5,Samsung_A54,dark
ORD0001196,2026-01-06,2026-01-06 03:17:00,5,CUST010503,True,0,0,COD,1375.23,home,PIN0004,True,DEV003781,3,pre_drift,0.0,0,0,0.3333333333333333,iPhone_13,dark
ORD0001029,2026-01-06,2026-01-06 03:18:00,5,CUST013311,True,0,0,COD,1492.62,fashion,PIN0040,False,DEV000447,3,pre_drift,0.0,0,1,0.4285714285714285,Samsung_A54,auto
ORD0001149,2026-01-06,2026-01-06 03:21:00,5,CUST007351,False,2,1,COD,554.96,fashion,PIN0030,True,DEV001542,3,pre_drift,0.0,0,0,0.2068965517241379,OnePlus_Nord,auto
ORD0001137,2026-01-06,2026-01-06 03:22:00,5,CUST003508,True,0,0,COD,597.74,fashion,PIN0036,True,DEV007258,3,pre_drift,0.0,0,0,0.3333333333333333,Vivo_Y20,auto
ORD0001142,2026-01-06,2026-01-06 03:24:00,5,CUST013256,True,0,0,COD,447.79,fashion,PIN0009,True,DEV007992,3,pre_drift,0.0,0,0,0.1428571428571428,Vivo_Y20,light
ORD0001210,2026-01-06,2026-01-06 03:38:00,5,CUST005047,False,4,1,COD,1905.29,home,PIN0039,False,DEV006312,3,pre_drift,0.0,0,0,0.24,Vivo_Y20,auto
ORD0001166,2026-01-06,2026-01-06 03:40:00,5,CUST000076,True,0,0,COD,415.3,fashion,PIN0028,True,DEV007747,3,pre_drift,0.0,0,0,0.0714285714285714,Vivo_Y20,light
ORD0001238,2026-01-06,2026-01-06 03:44:00,5,CUST010044,True,0,0,COD,292.58,beauty,PIN0041,True,DEV007628,3,pre_drift,0.0,0,1,0.631578947368421,OnePlus_Nord,dark
ORD0001109,2026-01-06,2026-01-06 03:47:00,5,CUST009622,True,0,0,Prepaid,720.42,fashion,PIN0022,False,DEV000679,3,pre_drift,0.0,0,0,0.1176470588235294,Redmi_9,dark
ORD0001138,2026-01-06,2026-01-06 03:49:00,5,CUST013627,True,0,0,COD,6531.7,electronics,PIN0023,True,DEV000219,3,pre_drift,0.0,0,1,0.3181818181818182,Vivo_Y20,dark
ORD0001122,2026-01-06,2026-01-06 03:49:00,5,CUST012250,True,0,0,COD,572.8,fashion,PIN0036,False,DEV004062,3,pre_drift,0.0,0,1,0.3125,Vivo_Y20,auto
ORD0001096,2026-01-06,2026-01-06 03:51:00,5,CUST013937,True,0,0,Prepaid,213.5,beauty,PIN0037,False,DEV005505,3,pre_drift,0.0,0,0,0.15,Vivo_Y20,dark
ORD0001134,2026-01-06,2026-01-06 04:11:00,5,CUST006168,False,1,1,COD,159.99,grocery,PIN0014,False,DEV006275,4,pre_drift,0.0,0,0,0.3529411764705882,iPhone_13,auto
ORD0001234,2026-01-06,2026-01-06 04:18:00,5,CUST007212,True,0,0,COD,7172.0,electronics,PIN0021,False,DEV008970,4,pre_drift,0.0,0,1,0.2142857142857142,Samsung_A54,auto
ORD0001065,2026-01-06,2026-01-06 04:18:00,5,CUST001264,False,2,2,COD,150.0,grocery,PIN0050,False,DEV003804,4,pre_drift,0.0,0,0,0.238095238095238,OnePlus_Nord,light
ORD0001135,2026-01-06,2026-01-06 04:23:00,5,CUST007778,True,0,0,COD,439.63,beauty,PIN0054,False,DEV002694,4,pre_drift,0.0,0,0,0.2666666666666666,OnePlus_Nord,auto
ORD0001184,2026-01-06,2026-01-06 04:27:00,5,CUST009938,True,0,0,COD,720.29,beauty,PIN0057,False,DEV006469,4,pre_drift,0.0,0,1,0.1875,Vivo_Y20,dark
ORD0001211,2026-01-06,2026-01-06 04:28:00,5,CUST000325,False,0,1,COD,1470.18,home,PIN0019,False,DEV006290,4,pre_drift,0.0,0,0,0.2916666666666667,Redmi_9,light
ORD0001209,2026-01-06,2026-01-06 04:29:00,5,CUST007499,True,0,0,COD,817.96,beauty,PIN0056,True,DEV008464,4,pre_drift,0.0,0,1,0.1176470588235294,Redmi_9,dark
ORD0001145,2026-01-06,2026-01-06 04:30:00,5,CUST013061,True,0,0,COD,495.25,mobile_accessories,PIN0049,False,DEV007989,4,pre_drift,0.0,0,0,0.2142857142857142,Samsung_A54,dark
ORD0001153,2026-01-06,2026-01-06 04:31:00,5,CUST003113,True,0,0,COD,707.23,grocery,PIN0003,False,DEV004755,4,pre_drift,0.0,0,0,0.3846153846153846,Vivo_Y20,dark
ORD0001084,2026-01-06,2026-01-06 04:37:00,5,CUST003657,True,0,0,COD,1093.61,home,PIN0059,False,DEV004045,4,pre_drift,0.0,0,0,0.0769230769230769,iPhone_13,auto
ORD0001033,2026-01-06,2026-01-06 04:38:00,5,CUST010432,True,0,0,COD,3399.48,electronics,PIN0039,True,DEV002527,4,pre_drift,0.0,0,0,0.2307692307692307,Samsung_A54,auto
ORD0001186,2026-01-06,2026-01-06 04:39:00,5,CUST005298,True,0,0,COD,555.08,beauty,PIN0000,True,DEV000566,4,pre_drift,0.0,0,1,0.25,OnePlus_Nord,auto
ORD0001143,2026-01-06,2026-01-06 04:41:00,5,CUST002970,True,0,0,COD,4872.25,electronics,PIN0026,False,DEV006294,4,pre_drift,0.0,0,0,0.3157894736842105,OnePlus_Nord,auto
ORD0001187,2026-01-06,2026-01-06 04:56:00,5,CUST003436,True,0,0,COD,499.12,beauty,PIN0036,True,DEV001714,4,pre_drift,0.0,0,0,0.3529411764705882,OnePlus_Nord,auto
ORD0001068,2026-01-06,2026-01-06 05:05:00,5,CUST010527,True,0,0,COD,407.32,beauty,PIN0013,False,DEV002391,5,pre_drift,0.0,0,0,0.2777777777777778,Vivo_Y20,auto
ORD0001042,2026-01-06,2026-01-06 05:09:00,5,CUST001900,True,0,0,Prepaid,1423.08,home,PIN0022,False,DEV005571,5,pre_drift,0.0,0,1,0.1111111111111111,Samsung_A54,dark
ORD0001117,2026-01-06,2026-01-06 05:09:00,5,CUST013444,True,0,0,Prepaid,961.66,home,PIN0024,True,DEV008442,5,pre_drift,0.0,0,1,0.4166666666666667,Redmi_9,auto
ORD0001185,2026-01-06,2026-01-06 05:23:00,5,CUST008328,True,0,0,COD,592.33,beauty,PIN0048,False,DEV002106,5,pre_drift,0.0,0,0,0.3,Samsung_A54,auto
ORD0001101,2026-01-06,2026-01-06 05:23:00,5,CUST002930,True,0,0,COD,333.05,mobile_accessories,PIN0024,False,DEV007871,5,pre_drift,0.0,0,1,0.4615384615384615,Redmi_9,dark
ORD0001154,2026-01-06,2026-01-06 05:29:00,5,CUST013976,True,0,0,Prepaid,817.77,fashion,PIN0008,False,DEV004244,5,pre_drift,0.0,0,0,0.2,Vivo_Y20,dark
ORD0001035,2026-01-06,2026-01-06 05:30:00,5,CUST009617,True,0,0,Prepaid,3636.37,electronics,PIN0020,False,DEV007725,5,pre_drift,0.0,0,1,0.3333333333333333,Vivo_Y20,auto
ORD0001076,2026-01-06,2026-01-06 05:38:00,5,CUST009424,True,0,0,COD,1398.2,home,PIN0046,False,DEV000162,5,pre_drift,0.0,0,0,0.3333333333333333,Samsung_A54,auto
ORD0001073,2026-01-06,2026-01-06 05:39:00,5,CUST001978,True,0,0,Prepaid,834.01,mobile_accessories,PIN0031,False,DEV008663,5,pre_drift,0.0,0,0,0.3125,iPhone_13,dark
ORD0001156,2026-01-06,2026-01-06 05:41:00,5,CUST007976,True,0,0,Prepaid,214.46,beauty,PIN0056,False,DEV001607,5,pre_drift,0.0,0,0,0.1666666666666666,Redmi_9,dark
ORD0001204,2026-01-06,2026-01-06 05:42:00,5,CUST013454,False,5,1,COD,1129.51,fashion,PIN0026,False,DEV006632,5,pre_drift,0.0,0,0,0.3,Samsung_A54,light
ORD0001195,2026-01-06,2026-01-06 05:47:00,5,CUST007717,True,0,0,Prepaid,1120.32,fashion,PIN0035,True,DEV001119,5,pre_drift,0.0,0,0,0.1538461538461538,Redmi_9,dark
ORD0001114,2026-01-06,2026-01-06 06:03:00,5,CUST005487,True,0,0,Prepaid,1085.16,home,PIN0009,False,DEV002140,6,pre_drift,0.0,0,0,0.1333333333333333,Samsung_A54,auto
ORD0001102,2026-01-06,2026-01-06 06:09:00,5,CUST006032,True,0,0,COD,1578.22,electronics,PIN0007,True,DEV006564,6,pre_drift,0.0,0,0,0.5,OnePlus_Nord,light
ORD0001105,2026-01-06,2026-01-06 06:14:00,5,CUST001638,True,0,0,COD,3586.14,electronics,PIN0017,False,DEV005815,6,pre_drift,0.0,0,1,0.15,Vivo_Y20,dark
ORD0001044,2026-01-06,2026-01-06 06:20:00,5,CUST002096,True,0,0,COD,1223.96,home,PIN0027,True,DEV003386,6,pre_drift,0.0,0,0,0.2941176470588235,OnePlus_Nord,auto
ORD0001223,2026-01-06,2026-01-06 06:29:00,5,CUST000211,True,0,0,COD,2537.35,fashion,PIN0028,False,DEV002806,6,pre_drift,0.0,0,0,0.0666666666666666,iPhone_13,auto
ORD0001039,2026-01-06,2026-01-06 06:51:00,5,CUST002615,True,0,0,COD,3836.84,electronics,PIN0039,False,DEV004546,6,pre_drift,0.0,0,1,0.2222222222222222,OnePlus_Nord,auto
ORD0001171,2026-01-06,2026-01-06 07:00:00,5,CUST003363,False,5,1,Prepaid,343.78,grocery,PIN0016,False,DEV002443,7,pre_drift,0.0,0,0,0.2142857142857142,Samsung_A54,auto
ORD0001159,2026-01-06,2026-01-06 07:01:00,5,CUST006242,True,0,0,COD,403.5,mobile_accessories,PIN0039,False,DEV006804,7,pre_drift,0.0,0,0,0.25,Samsung_A54,dark
ORD0001075,2026-01-06,2026-01-06 07:12:00,5,CUST006280,True,0,0,COD,684.27,home,PIN0026,False,DEV001631,7,pre_drift,0.0,0,1,0.2857142857142857,Redmi_9,auto
ORD0001037,2026-01-06,2026-01-06 07:24:00,5,CUST003984,True,0,0,COD,3047.51,electronics,PIN0030,False,DEV008909,7,pre_drift,0.0,0,0,0.2,Redmi_9,auto
ORD0001218,2026-01-06,2026-01-06 07:38:00,5,CUST012048,True,0,0,COD,1085.42,grocery,PIN0017,True,DEV003395,7,pre_drift,0.0,0,0,0.1904761904761904,Vivo_Y20,auto
ORD0001094,2026-01-06,2026-01-06 07:48:00,5,CUST002386,True,0,0,COD,703.5,grocery,PIN0028,False,DEV005269,7,pre_drift,0.0,0,0,0.0625,Vivo_Y20,dark
ORD0001112,2026-01-06,2026-01-06 07:49:00,5,CUST005567,True,0,0,COD,2346.12,electronics,PIN0037,False,DEV002261,7,pre_drift,0.0,0,0,0.1428571428571428,Vivo_Y20,light
ORD0001175,2026-01-06,2026-01-06 07:57:00,5,CUST003425,True,0,0,COD,459.53,mobile_accessories,PIN0030,False,DEV007972,7,pre_drift,0.0,0,0,0.1935483870967742,iPhone_13,auto
ORD0001123,2026-01-06,2026-01-06 08:12:00,5,CUST011252,True,0,0,COD,3142.78,electronics,PIN0032,False,DEV005901,8,pre_drift,0.0,0,0,0.4285714285714285,OnePlus_Nord,dark
ORD0001227,2026-01-06,2026-01-06 08:14:00,5,CUST011970,True,0,0,COD,1393.97,fashion,PIN0012,False,DEV003531,8,pre_drift,0.0,0,1,0.2352941176470588,iPhone_13,light
ORD0001200,2026-01-06,2026-01-06 08:52:00,5,CUST002003,True,0,0,COD,4258.19,fashion,PIN0006,True,DEV000244,8,pre_drift,0.0,0,1,0.2272727272727272,OnePlus_Nord,auto
ORD0001072,2026-01-06,2026-01-06 09:00:00,5,CUST006164,True,0,0,Prepaid,153.5,grocery,PIN0037,False,DEV004360,9,pre_drift,0.0,0,0,0.1363636363636363,iPhone_13,auto
ORD0001228,2026-01-06,2026-01-06 09:05:00,5,CUST001587,True,0,0,COD,3212.73,electronics,PIN0056,False,DEV005658,9,pre_drift,0.0,0,0,0.1578947368421052,iPhone_13,light
ORD0001092,2026-01-06,2026-01-06 09:07:00,5,CUST007670,True,0,0,COD,379.83,beauty,PIN0015,False,DEV000487,9,pre_drift,0.0,0,0,0.3157894736842105,iPhone_13,auto
ORD0001115,2026-01-06,2026-01-06 09:18:00,5,CUST012968,True,0,0,COD,891.24,beauty,PIN0055,True,DEV006413,9,pre_drift,0.0,0,0,0.1538461538461538,iPhone_13,auto
ORD0001093,2026-01-06,2026-01-06 09:18:00,5,CUST001167,True,0,0,COD,1035.24,home,PIN0013,False,DEV007424,9,pre_drift,0.0,0,0,0.2631578947368421,Samsung_A54,auto
ORD0001222,2026-01-06,2026-01-06 09:25:00,5,CUST009579,True,0,0,Prepaid,573.05,beauty,PIN0019,True,DEV006118,9,pre_drift,0.0,0,0,0.28,iPhone_13,dark
ORD0001087,2026-01-06,2026-01-06 09:30:00,5,CUST000917,True,0,0,Prepaid,167.22,beauty,PIN0028,False,DEV002567,9,pre_drift,0.0,0,0,0.0588235294117647,Redmi_9,dark
ORD0001146,2026-01-06,2026-01-06 09:32:00,5,CUST013417,True,0,0,COD,285.27,beauty,PIN0005,True,DEV001158,9,pre_drift,0.0,0,1,0.1818181818181818,iPhone_13,dark
ORD0001059,2026-01-06,2026-01-06 09:35:00,5,CUST011094,True,0,0,COD,836.57,fashion,PIN0012,False,DEV007038,9,pre_drift,0.0,0,0,0.2777777777777778,OnePlus_Nord,light
ORD0001071,2026-01-06,2026-01-06 09:40:00,5,CUST007494,True,0,0,COD,2675.34,home,PIN0056,True,DEV002170,9,pre_drift,0.0,0,0,0.15,Vivo_Y20,light
ORD0001126,2026-01-06,2026-01-06 09:48:00,5,CUST002160,True,0,0,COD,452.84,beauty,PIN0026,False,DEV005195,9,pre_drift,0.0,0,0,0.3181818181818182,Redmi_9,dark
ORD0001129,2026-01-06,2026-01-06 09:50:00,5,CUST010475,True,0,0,COD,398.0,grocery,PIN0030,False,DEV003192,9,pre_drift,0.0,0,0,0.1875,Vivo_Y20,auto
ORD0001178,2026-01-06,2026-01-06 09:50:00,5,CUST003131,True,0,0,COD,250.76,beauty,PIN0007,False,DEV004773,9,pre_drift,0.0,0,0,0.4666666666666667,Vivo_Y20,dark
ORD0001232,2026-01-06,2026-01-06 10:03:00,5,CUST008611,True,0,0,COD,261.71,grocery,PIN0039,True,DEV006773,10,pre_drift,0.0,0,0,0.2413793103448276,Redmi_9,auto
ORD0001124,2026-01-06,2026-01-06 10:30:00,5,CUST000208,True,0,0,COD,634.69,mobile_accessories,PIN0034,False,DEV002910,10,pre_drift,0.0,0,1,0.4,OnePlus_Nord,light
ORD0001144,2026-01-06,2026-01-06 10:31:00,5,CUST002606,True,0,0,COD,3194.27,electronics,PIN0027,False,DEV006576,10,pre_drift,0.0,0,0,0.2777777777777778,OnePlus_Nord,auto
ORD0001199,2026-01-06,2026-01-06 10:33:00,5,CUST009524,True,0,0,COD,449.26,fashion,PIN0037,False,DEV004420,10,pre_drift,0.0,0,0,0.1304347826086956,iPhone_13,dark
ORD0001030,2026-01-06,2026-01-06 10:34:00,5,CUST000026,True,0,0,COD,2077.97,electronics,PIN0031,False,DEV007673,10,pre_drift,0.0,0,0,0.2941176470588235,iPhone_13,dark
ORD0001052,2026-01-06,2026-01-06 10:37:00,5,CUST001422,True,0,0,COD,609.83,grocery,PIN0048,False,DEV002611,10,pre_drift,0.0,0,0,0.2857142857142857,Vivo_Y20,auto
ORD0001150,2026-01-06,2026-01-06 10:37:00,5,CUST003982,True,0,0,COD,321.48,grocery,PIN0038,True,DEV004483,10,pre_drift,0.0,0,0,0.3636363636363636,Redmi_9,light
ORD0001183,2026-01-06,2026-01-06 10:41:00,5,CUST005402,True,0,0,COD,742.93,mobile_accessories,PIN0028,False,DEV000656,10,pre_drift,0.0,0,0,0.0555555555555555,OnePlus_Nord,light
ORD0001132,2026-01-06,2026-01-06 10:44:00,5,CUST012531,True,0,0,COD,782.28,home,PIN0038,False,DEV006383,10,pre_drift,0.0,0,0,0.3478260869565217,OnePlus_Nord,dark
ORD0001231,2026-01-06,2026-01-06 10:48:00,5,CUST002511,True,0,0,COD,591.65,grocery,PIN0042,False,DEV000580,10,pre_drift,0.0,0,0,0.2857142857142857,Vivo_Y20,auto
ORD0001170,2026-01-06,2026-01-06 11:03:00,5,CUST011846,False,4,1,Prepaid,296.19,fashion,PIN0005,False,DEV000319,11,pre_drift,0.0,0,0,0.25,Redmi_9,dark
ORD0001194,2026-01-06,2026-01-06 11:12:00,5,CUST013957,True,0,0,COD,162.49,beauty,PIN0019,False,DEV003691,11,pre_drift,0.0,0,1,0.2692307692307692,OnePlus_Nord,auto
ORD0001111,2026-01-06,2026-01-06 11:28:00,5,CUST000091,True,0,0,COD,3382.68,fashion,PIN0017,False,DEV005158,11,pre_drift,0.0,0,0,0.1818181818181818,Samsung_A54,light
ORD0001104,2026-01-06,2026-01-06 11:39:00,5,CUST010346,True,0,0,COD,1730.61,mobile_accessories,PIN0059,False,DEV001367,11,pre_drift,0.0,0,1,0.074074074074074,Vivo_Y20,dark
