order_id,order_date,order_datetime,day_index,customer_id,is_first_time_customer,customer_account_age_days,customer_prior_orders,payment_mode,order_value,item_category,pincode,promo_code_used,device_id,order_hour,phase,drift_weight,device_order_count_24h,is_rto,pincode_rolling_rto_rate
ORD0003408,2026-01-18,2026-01-18 20:23:00,17,CUST010612,True,0,0,COD,498.61,grocery,PIN0021,False,DEV008097,20,pre_drift,0.0,0,1,0.2727272727272727
ORD0003510,2026-01-18,2026-01-18 20:24:00,17,CUST005729,True,0,0,COD,351.0,beauty,PIN0035,True,DEV005806,20,pre_drift,0.0,0,0,0.20454545454545456
ORD0003437,2026-01-18,2026-01-18 20:32:00,17,CUST007424,True,0,0,COD,252.23,beauty,PIN0009,True,DEV003735,20,pre_drift,0.0,0,0,0.24561403508771928
ORD0003344,2026-01-18,2026-01-18 20:34:00,17,CUST012737,True,0,0,COD,1856.38,beauty,PIN0058,False,DEV007235,20,pre_drift,0.0,0,1,0.3090909090909091
ORD0003431,2026-01-18,2026-01-18 20:42:00,17,CUST008788,False,9,2,COD,1019.11,home,PIN0047,True,DEV004503,20,pre_drift,0.0,0,0,0.2786885245901639
ORD0003392,2026-01-18,2026-01-18 20:46:00,17,CUST011304,False,8,1,COD,863.23,fashion,PIN0040,False,DEV008805,20,pre_drift,0.0,0,0,0.2833333333333333
ORD0003416,2026-01-18,2026-01-18 21:03:00,17,CUST008140,False,6,1,COD,644.24,fashion,PIN0025,False,DEV007799,21,pre_drift,0.0,0,0,0.31666666666666665
ORD0003459,2026-01-18,2026-01-18 21:05:00,17,CUST011407,True,0,0,Prepaid,231.35,beauty,PIN0028,True,DEV001857,21,pre_drift,0.0,0,0,0.1724137931034483
ORD0003351,2026-01-18,2026-01-18 21:07:00,17,CUST000667,True,0,0,COD,655.69,mobile_accessories,PIN0042,False,DEV003333,21,pre_drift,0.0,0,0,0.14
ORD0003527,2026-01-18,2026-01-18 21:16:00,17,CUST003022,True,0,0,COD,771.73,beauty,PIN0021,False,DEV001374,21,pre_drift,0.0,0,1,0.28888888888888886
ORD0003348,2026-01-18,2026-01-18 21:19:00,17,CUST003558,True,0,0,COD,336.14,grocery,PIN0030,False,DEV008271,21,pre_drift,0.0,0,0,0.19736842105263158
ORD0003499,2026-01-18,2026-01-18 21:21:00,17,CUST007919,False,7,1,COD,509.31,mobile_accessories,PIN0054,True,DEV005411,21,pre_drift,0.0,0,0,0.27450980392156865
ORD0003479,2026-01-18,2026-01-18 21:52:00,17,CUST005798,True,0,0,COD,655.11,grocery,PIN0033,False,DEV008444,21,pre_drift,0.0,0,0,0.1724137931034483
ORD0003484,2026-01-18,2026-01-18 21:55:00,17,CUST001823,True,0,0,COD,221.14,beauty,PIN0032,False,DEV002535,21,pre_drift,0.0,0,0,0.35
ORD0003407,2026-01-18,2026-01-18 21:57:00,17,CUST000377,True,0,0,COD,1060.8,mobile_accessories,PIN0053,True,DEV002502,21,pre_drift,0.0,0,1,0.25
ORD0003511,2026-01-18,2026-01-18 22:17:00,17,CUST011362,True,0,0,Prepaid,983.22,mobile_accessories,PIN0051,False,DEV007307,22,pre_drift,0.0,0,0,0.21666666666666667
ORD0003368,2026-01-18,2026-01-18 22:21:00,17,CUST012342,True,0,0,COD,203.51,grocery,PIN0035,True,DEV005591,22,pre_drift,0.0,0,0,0.2
ORD0003461,2026-01-18,2026-01-18 22:40:00,17,CUST006935,True,0,0,COD,453.68,beauty,PIN0013,False,DEV002138,22,pre_drift,0.0,0,1,0.2962962962962963
ORD0003424,2026-01-18,2026-01-18 22:41:00,17,CUST004824,True,0,0,COD,805.19,mobile_accessories,PIN0031,False,DEV001877,22,pre_drift,0.0,0,1,0.2698412698412698
ORD0003456,2026-01-18,2026-01-18 23:14:00,17,CUST002965,True,0,0,COD,844.26,beauty,PIN0051,False,DEV003877,23,pre_drift,0.0,0,0,0.21311475409836064
ORD0003450,2026-01-18,2026-01-18 23:15:00,17,CUST012127,True,0,0,COD,1767.47,home,PIN0035,True,DEV006047,23,pre_drift,0.0,0,1,0.1956521739130435
ORD0003428,2026-01-18,2026-01-18 23:29:00,17,CUST009409,True,0,0,COD,1185.5,home,PIN0038,False,DEV007916,23,pre_drift,0.0,0,1,0.2916666666666667
ORD0003337,2026-01-18,2026-01-18 23:29:00,17,CUST003092,True,0,0,COD,1165.62,mobile_accessories,PIN0013,True,DEV000029,23,pre_drift,0.0,0,1,0.3090909090909091
ORD0003469,2026-01-18,2026-01-18 23:31:00,17,CUST013539,True,0,0,COD,720.46,beauty,PIN0053,True,DEV007756,23,pre_drift,0.0,0,0,0.26666666666666666
ORD0003386,2026-01-18,2026-01-18 23:36:00,17,CUST004443,True,0,0,COD,301.29,grocery,PIN0006,False,DEV008960,23,pre_drift,0.0,0,0,0.2608695652173913
ORD0003341,2026-01-18,2026-01-18 23:37:00,17,CUST007224,True,0,0,COD,902.09,beauty,PIN0045,True,DEV005599,23,pre_drift,0.0,0,0,0.19148936170212766
ORD0003453,2026-01-18,2026-01-18 23:39:00,17,CUST000434,False,10,1,Prepaid,2429.95,mobile_accessories,PIN0004,False,DEV003000,23,pre_drift,0.0,0,0,0.33766233766233766
ORD0003480,2026-01-18,2026-01-18 23:44:00,17,CUST001035,True,0,0,COD,6077.75,home,PIN0010,False,DEV006599,23,pre_drift,0.0,0,0,0.2619047619047619
ORD0003359,2026-01-18,2026-01-18 23:45:00,17,CUST005402,False,12,1,COD,2169.57,home,PIN0005,False,DEV007957,23,pre_drift,0.0,0,1,0.2727272727272727
ORD0003382,2026-01-18,2026-01-18 23:46:00,17,CUST004051,True,0,0,COD,198.6,grocery,PIN0024,False,DEV002999,23,pre_drift,0.0,0,1,0.23529411764705882
ORD0003531,2026-01-18,2026-01-18 23:58:00,17,CUST005795,False,5,1,COD,400.64,grocery,PIN0052,False,DEV000606,23,pre_drift,0.0,0,0,0.23076923076923078
ORD0003626,2026-01-19,2026-01-19 00:08:00,18,CUST008195,True,0,0,COD,2827.72,electronics,PIN0030,True,DEV003173,0,pre_drift,0.0,0,1,0.19480519480519481
ORD0003561,2026-01-19,2026-01-19 00:08:00,18,CUST003384,False,2,1,COD,932.48,fashion,PIN0031,True,DEV007224,0,pre_drift,0.0,0,0,0.28125
ORD0003617,2026-01-19,2026-01-19 00:12:00,18,CUST012234,True,0,0,COD,150.0,grocery,PIN0028,False,DEV000979,0,pre_drift,0.0,0,0,0.1694915254237288
ORD0003689,2026-01-19,2026-01-19 00:20:00,18,CUST005037,True,0,0,COD,492.57,beauty,PIN0057,True,DEV005184,0,pre_drift,0.0,0,1,0.26
ORD0003710,2026-01-19,2026-01-19 00:22:00,18,CUST009764,True,0,0,COD,257.61,grocery,PIN0030,True,DEV005009,0,pre_drift,0.0,0,0,0.20512820512820512
ORD0003580,2026-01-19,2026-01-19 00:23:00,18,CUST005614,True,0,0,COD,1292.96,fashion,PIN0040,False,DEV004405,0,pre_drift,0.0,0,0,0.2786885245901639
ORD0003545,2026-01-19,2026-01-19 00:24:00,18,CUST001536,False,4,1,COD,231.21,grocery,PIN0048,True,DEV003446,0,pre_drift,0.0,0,0,0.288135593220339
ORD0003574,2026-01-19,2026-01-19 00:34:00,18,CUST008461,True,0,0,COD,562.03,mobile_accessories,PIN0026,False,DEV005648,0,pre_drift,0.0,0,0,0.2
ORD0003607,2026-01-19,2026-01-19 00:40:00,18,CUST010956,True,0,0,COD,6721.68,electronics,PIN0011,True,DEV008628,0,pre_drift,0.0,0,0,0.2553191489361702
ORD0003653,2026-01-19,2026-01-19 00:44:00,18,CUST005852,True,0,0,COD,6162.13,electronics,PIN0051,False,DEV007401,0,pre_drift,0.0,0,0,0.20967741935483872
ORD0003577,2026-01-19,2026-01-19 00:48:00,18,CUST004764,True,0,0,COD,510.5,grocery,PIN0011,False,DEV006244,0,pre_drift,0.0,0,0,0.25
ORD0003558,2026-01-19,2026-01-19 01:09:00,18,CUST011685,True,0,0,COD,621.31,mobile_accessories,PIN0019,False,DEV003785,1,pre_drift,0.0,0,0,0.22857142857142856
ORD0003679,2026-01-19,2026-01-19 01:14:00,18,CUST012740,True,0,0,COD,886.58,electronics,PIN0028,True,DEV006566,1,pre_drift,0.0,0,0,0.16666666666666666
ORD0003636,2026-01-19,2026-01-19 01:17:00,18,CUST002856,True,0,0,COD,680.72,beauty,PIN0021,False,DEV003955,1,pre_drift,0.0,0,1,0.30434782608695654
ORD0003680,2026-01-19,2026-01-19 01:24:00,18,CUST005139,False,11,2,COD,2226.11,electronics,PIN0056,True,DEV007041,1,pre_drift,0.0,0,1,0.2153846153846154
ORD0003686,2026-01-19,2026-01-19 01:27:00,18,CUST005872,True,0,0,COD,682.26,beauty,PIN0037,True,DEV005066,1,pre_drift,0.0,0,1,0.17142857142857143
ORD0003657,2026-01-19,2026-01-19 01:42:00,18,CUST012024,True,0,0,Prepaid,1233.18,electronics,PIN0047,False,DEV002029,1,pre_drift,0.0,0,0,0.27419354838709675
ORD0003726,2026-01-19,2026-01-19 01:44:00,18,CUST009811,True,0,0,COD,358.12,mobile_accessories,PIN0025,False,DEV001781,1,pre_drift,0.0,0,0,0.3114754098360656
ORD0003596,2026-01-19,2026-01-19 01:45:00,18,CUST010394,True,0,0,COD,1128.63,mobile_accessories,PIN0028,True,DEV003635,1,pre_drift,0.0,0,1,0.16393442622950818
ORD0003688,2026-01-19,2026-01-19 01:58:00,18,CUST010662,True,0,0,COD,2000.69,electronics,PIN0052,False,DEV002841,1,pre_drift,0.0,0,0,0.22641509433962265
ORD0003588,2026-01-19,2026-01-19 02:00:00,18,CUST010215,True,0,0,COD,1261.19,home,PIN0037,False,DEV002766,2,pre_drift,0.0,1,0,0.18309859154929578
ORD0003695,2026-01-19,2026-01-19 02:02:00,18,CUST012223,True,0,0,COD,1165.85,home,PIN0040,False,DEV003365,2,pre_drift,0.0,0,0,0.27419354838709675
ORD0003685,2026-01-19,2026-01-19 02:10:00,18,CUST009354,False,12,1,COD,301.64,beauty,PIN0025,False,DEV001727,2,pre_drift,0.0,0,0,0.3064516129032258
ORD0003611,2026-01-19,2026-01-19 02:14:00,18,CUST008828,False,11,1,COD,611.79,mobile_accessories,PIN0047,False,DEV001669,2,pre_drift,0.0,0,0,0.2698412698412698
ORD0003550,2026-01-19,2026-01-19 02:35:00,18,CUST006704,False,15,2,COD,872.83,mobile_accessories,PIN0004,True,DEV002861,2,pre_drift,0.0,0,0,0.3333333333333333
ORD0003563,2026-01-19,2026-01-19 02:37:00,18,CUST010586,True,0,0,COD,4504.78,electronics,PIN0055,False,DEV001656,2,pre_drift,0.0,0,0,0.20454545454545456
ORD0003586,2026-01-19,2026-01-19 02:47:00,18,CUST011030,False,16,1,COD,928.74,home,PIN0008,False,DEV008362,2,pre_drift,0.0,0,0,0.28125
ORD0003714,2026-01-19,2026-01-19 03:00:00,18,CUST007044,False,16,1,Prepaid,508.02,fashion,PIN0045,False,DEV000163,3,pre_drift,0.0,0,0,0.1875
ORD0003645,2026-01-19,2026-01-19 03:05:00,18,CUST010623,True,0,0,COD,1286.54,mobile_accessories,PIN0007,False,DEV006224,3,pre_drift,0.0,0,0,0.3220338983050847
ORD0003713,2026-01-19,2026-01-19 03:08:00,18,CUST005074,True,0,0,COD,218.38,beauty,PIN0046,False,DEV000433,3,pre_drift,0.0,0,0,0.25
ORD0003553,2026-01-19,2026-01-19 03:18:00,18,CUST008080,False,7,1,Prepaid,4253.22,electronics,PIN0056,False,DEV003644,3,pre_drift,0.0,0,0,0.22727272727272727
ORD0003615,2026-01-19,2026-01-19 03:29:00,18,CUST000658,True,0,0,COD,334.85,beauty,PIN0053,False,DEV007712,3,pre_drift,0.0,0,0,0.2608695652173913
ORD0003573,2026-01-19,2026-01-19 03:41:00,18,CUST001312,True,0,0,COD,478.03,beauty,PIN0016,True,DEV000831,3,pre_drift,0.0,0,0,0.234375
ORD0003706,2026-01-19,2026-01-19 03:49:00,18,CUST005324,True,0,0,COD,4072.17,electronics,PIN0057,True,DEV004974,3,pre_drift,0.0,0,1,0.27450980392156865
ORD0003698,2026-01-19,2026-01-19 03:55:00,18,CUST012433,True,0,0,COD,1275.66,fashion,PIN0015,False,DEV007297,3,pre_drift,0.0,0,0,0.22807017543859648
ORD0003715,2026-01-19,2026-01-19 03:58:00,18,CUST007154,False,5,1,COD,838.92,fashion,PIN0037,False,DEV007800,3,pre_drift,0.0,0,0,0.18055555555555555
ORD0003667,2026-01-19,2026-01-19 04:00:00,18,CUST003604,False,18,1,COD,464.42,beauty,PIN0005,True,DEV000642,4,pre_drift,0.0,0,0,0.28888888888888886
ORD0003602,2026-01-19,2026-01-19 04:01:00,18,CUST008964,True,0,0,COD,794.23,fashion,PIN0011,False,DEV000448,4,pre_drift,0.0,0,0,0.24489795918367346
ORD0003592,2026-01-19,2026-01-19 04:05:00,18,CUST002378,False,5,1,COD,225.62,beauty,PIN0010,False,DEV006592,4,pre_drift,0.0,0,1,0.2558139534883721
ORD0003572,2026-01-19,2026-01-19 04:06:00,18,CUST012275,True,0,0,COD,1640.29,mobile_accessories,PIN0053,False,DEV001262,4,pre_drift,0.0,0,0,0.2553191489361702
ORD0003540,2026-01-19,2026-01-19 04:08:00,18,CUST009995,True,0,0,COD,409.91,grocery,PIN0021,True,DEV002383,4,pre_drift,0.0,0,0,0.3191489361702128
ORD0003564,2026-01-19,2026-01-19 04:14:00,18,CUST004428,True,0,0,COD,433.89,grocery,PIN0034,True,DEV008017,4,pre_drift,0.0,0,0,0.40298507462686567
ORD0003587,2026-01-19,2026-01-19 04:15:00,18,CUST008120,True,0,0,COD,1315.59,home,PIN0014,True,DEV006961,4,pre_drift,0.0,0,1,0.3181818181818182
ORD0003682,2026-01-19,2026-01-19 04:22:00,18,CUST010231,True,0,0,COD,4505.7,electronics,PIN0035,False,DEV002526,4,pre_drift,0.0,0,0,0.2127659574468085
ORD0003642,2026-01-19,2026-01-19 04:27:00,18,CUST008213,False,14,1,COD,849.7,fashion,PIN0022,False,DEV003338,4,pre_drift,0.0,0,0,0.2982456140350877
ORD0003676,2026-01-19,2026-01-19 04:28:00,18,CUST012971,True,0,0,COD,3576.5,home,PIN0010,False,DEV006356,4,pre_drift,0.0,0,1,0.2727272727272727
ORD0003614,2026-01-19,2026-01-19 04:43:00,18,CUST005870,False,18,1,COD,4789.08,electronics,PIN0007,True,DEV002922,4,pre_drift,0.0,0,1,0.31666666666666665
ORD0003594,2026-01-19,2026-01-19 04:46:00,18,CUST009848,False,4,1,COD,946.06,grocery,PIN0004,True,DEV004461,4,pre_drift,0.0,0,1,0.3291139240506329
ORD0003622,2026-01-19,2026-01-19 04:49:00,18,CUST007595,True,0,0,COD,457.18,home,PIN0028,False,DEV000975,4,pre_drift,0.0,0,0,0.1774193548387097
ORD0003609,2026-01-19,2026-01-19 04:49:00,18,CUST005672,True,0,0,COD,530.52,home,PIN0038,True,DEV005792,4,pre_drift,0.0,0,0,0.3013698630136986
ORD0003652,2026-01-19,2026-01-19 04:58:00,18,CUST001560,True,0,0,COD,350.05,grocery,PIN0038,True,DEV008591,4,pre_drift,0.0,0,0,0.2972972972972973
ORD0003599,2026-01-19,2026-01-19 04:59:00,18,CUST012302,True,0,0,COD,7405.5,electronics,PIN0019,False,DEV004079,4,pre_drift,0.0,0,0,0.22535211267605634
ORD0003722,2026-01-19,2026-01-19 05:02:00,18,CUST009491,True,0,0,Prepaid,803.06,grocery,PIN0052,False,DEV008143,5,pre_drift,0.0,0,1,0.2222222222222222
ORD0003559,2026-01-19,2026-01-19 05:26:00,18,CUST000953,True,0,0,COD,2436.18,home,PIN0049,False,DEV001873,5,pre_drift,0.0,0,0,0.2982456140350877
ORD0003724,2026-01-19,2026-01-19 05:57:00,18,CUST001782,True,0,0,COD,301.4,beauty,PIN0043,True,DEV008495,5,pre_drift,0.0,0,1,0.3076923076923077
ORD0003557,2026-01-19,2026-01-19 05:58:00,18,CUST005976,True,0,0,COD,1314.92,home,PIN0001,True,DEV006471,5,pre_drift,0.0,0,0,0.28125
ORD0003719,2026-01-19,2026-01-19 06:00:00,18,CUST009156,False,11,1,COD,765.13,fashion,PIN0035,True,DEV002986,6,pre_drift,0.0,0,0,0.20833333333333334
ORD0003630,2026-01-19,2026-01-19 06:16:00,18,CUST006072,True,0,0,COD,611.94,fashion,PIN0041,False,DEV003920,6,pre_drift,0.0,0,0,0.42028985507246375
ORD0003546,2026-01-19,2026-01-19 06:17:00,18,CUST012042,True,0,0,COD,1495.42,home,PIN0021,False,DEV000124,6,pre_drift,0.0,0,0,0.3125
ORD0003604,2026-01-19,2026-01-19 06:19:00,18,CUST000241,True,0,0,Prepaid,516.44,mobile_accessories,PIN0051,False,DEV006700,6,pre_drift,0.0,0,0,0.20634920634920634
ORD0003633,2026-01-19,2026-01-19 06:19:00,18,CUST011200,False,5,1,COD,2623.48,fashion,PIN0027,False,DEV000442,6,pre_drift,0.0,0,1,0.29411764705882354
ORD0003606,2026-01-19,2026-01-19 06:24:00,18,CUST003958,False,14,1,COD,843.46,mobile_accessories,PIN0018,False,DEV005648,6,pre_drift,0.0,1,0,0.24528301886792453
ORD0003637,2026-01-19,2026-01-19 06:30:00,18,CUST011666,False,17,1,COD,324.95,fashion,PIN0001,False,DEV000238,6,pre_drift,0.0,0,0,0.27692307692307694
ORD0003620,2026-01-19,2026-01-19 06:35:00,18,CUST004347,True,0,0,COD,1641.57,home,PIN0018,False,DEV002428,6,pre_drift,0.0,0,0,0.24074074074074073
ORD0003687,2026-01-19,2026-01-19 06:43:00,18,CUST012539,True,0,0,COD,815.31,home,PIN0050,False,DEV001232,6,pre_drift,0.0,0,0,0.3125
ORD0003656,2026-01-19,2026-01-19 06:54:00,18,CUST010287,True,0,0,COD,921.1,mobile_accessories,PIN0022,True,DEV003669,6,pre_drift,0.0,0,0,0.29310344827586204
ORD0003640,2026-01-19,2026-01-19 07:04:00,18,CUST001581,False,1,1,COD,2560.03,electronics,PIN0007,False,DEV000286,7,pre_drift,0.0,0,1,0.32786885245901637
ORD0003654,2026-01-19,2026-01-19 07:13:00,18,CUST011348,True,0,0,COD,905.81,mobile_accessories,PIN0048,False,DEV000801,7,pre_drift,0.0,0,1,0.2833333333333333
ORD0003582,2026-01-19,2026-01-19 07:14:00,18,CUST007605,True,0,0,COD,1394.72,home,PIN0046,False,DEV001183,7,pre_drift,0.0,0,1,0.2459016393442623
ORD0003576,2026-01-19,2026-01-19 07:34:00,18,CUST011097,True,0,0,COD,752.27,beauty,PIN0021,True,DEV004409,7,pre_drift,0.0,0,1,0.30612244897959184
ORD0003650,2026-01-19,2026-01-19 07:40:00,18,CUST000728,True,0,0,COD,202.97,beauty,PIN0026,False,DEV007608,7,pre_drift,0.0,0,0,0.19696969696969696
ORD0003683,2026-01-19,2026-01-19 07:41:00,18,CUST011154,True,0,0,COD,4944.07,electronics,PIN0038,True,DEV002892,7,pre_drift,0.0,0,1,0.29333333333333333
ORD0003666,2026-01-19,2026-01-19 07:48:00,18,CUST000115,True,0,0,COD,293.66,beauty,PIN0002,True,DEV001388,7,pre_drift,0.0,0,1,0.36585365853658536
ORD0003548,2026-01-19,2026-01-19 07:53:00,18,CUST003652,True,0,0,COD,870.3,home,PIN0007,False,DEV006199,7,pre_drift,0.0,0,1,0.3387096774193548
ORD0003691,2026-01-19,2026-01-19 07:55:00,18,CUST012068,True,0,0,COD,1214.22,fashion,PIN0030,False,DEV004445,7,pre_drift,0.0,0,0,0.20253164556962025
ORD0003663,2026-01-19,2026-01-19 08:05:00,18,CUST006818,True,0,0,COD,645.43,beauty,PIN0009,True,DEV001991,8,pre_drift,0.0,0,0,0.2413793103448276
ORD0003590,2026-01-19,2026-01-19 08:12:00,18,CUST010653,False,17,2,COD,505.34,fashion,PIN0014,False,DEV002361,8,pre_drift,0.0,0,0,0.3283582089552239
ORD0003697,2026-01-19,2026-01-19 08:35:00,18,CUST005380,True,0,0,COD,656.12,fashion,PIN0049,False,DEV005482,8,pre_drift,0.0,0,0,0.29310344827586204
ORD0003700,2026-01-19,2026-01-19 08:41:00,18,CUST011187,True,0,0,COD,1926.88,electronics,PIN0031,False,DEV004427,8,pre_drift,0.0,0,1,0.27692307692307694
ORD0003551,2026-01-19,2026-01-19 08:51:00,18,CUST007873,False,9,1,COD,986.86,fashion,PIN0033,False,DEV007345,8,pre_drift,0.0,1,0,0.1694915254237288
ORD0003675,2026-01-19,2026-01-19 09:06:00,18,CUST005865,True,0,0,COD,810.29,home,PIN0058,True,DEV001027,9,pre_drift,0.0,0,0,0.32142857142857145
ORD0003716,2026-01-19,2026-01-19 09:06:00,18,CUST005964,False,9,1,COD,1555.8,home,PIN0047,False,DEV007097,9,pre_drift,0.0,0,1,0.265625
ORD0003703,2026-01-19,2026-01-19 09:15:00,18,CUST010203,True,0,0,COD,1832.76,electronics,PIN0042,False,DEV005687,9,pre_drift,0.0,0,1,0.13725490196078433
ORD0003669,2026-01-19,2026-01-19 09:22:00,18,CUST002159,True,0,0,COD,1042.93,fashion,PIN0031,False,DEV006179,9,pre_drift,0.0,0,1,0.2878787878787879
ORD0003603,2026-01-19,2026-01-19 09:27:00,18,CUST011724,False,7,1,COD,664.99,fashion,PIN0013,False,DEV002467,9,pre_drift,0.0,0,0,0.32142857142857145
ORD0003659,2026-01-19,2026-01-19 09:32:00,18,CUST007328,True,0,0,COD,674.79,beauty,PIN0038,False,DEV008029,9,pre_drift,0.0,0,0,0.3026315789473684
ORD0003674,2026-01-19,2026-01-19 09:32:00,18,CUST013090,True,0,0,COD,2363.07,home,PIN0020,False,DEV004258,9,pre_drift,0.0,0,0,0.30985915492957744
ORD0003639,2026-01-19,2026-01-19 09:38:00,18,CUST001274,True,0,0,Prepaid,308.04,beauty,PIN0024,False,DEV006978,9,pre_drift,0.0,0,0,0.25
ORD0003629,2026-01-19,2026-01-19 09:42:00,18,CUST001391,True,0,0,COD,780.52,beauty,PIN0025,False,DEV004279,9,pre_drift,0.0,0,0,0.30158730158730157
ORD0003718,2026-01-19,2026-01-19 09:46:00,18,CUST011383,True,0,0,Prepaid,4013.51,electronics,PIN0021,True,DEV003497,9,pre_drift,0.0,0,0,0.32
ORD0003591,2026-01-19,2026-01-19 09:50:00,18,CUST011399,True,0,0,Prepaid,1831.41,electronics,PIN0057,False,DEV002352,9,pre_drift,0.0,0,0,0.28846153846153844
ORD0003583,2026-01-19,2026-01-19 09:52:00,18,CUST000671,True,0,0,COD,1866.35,mobile_accessories,PIN0009,False,DEV005741,9,pre_drift,0.0,0,0,0.23728813559322035
ORD0003673,2026-01-19,2026-01-19 09:59:00,18,CUST004345,False,15,1,COD,266.94,beauty,PIN0009,False,DEV004385,9,pre_drift,0.0,0,0,0.23333333333333334
ORD0003589,2026-01-19,2026-01-19 10:01:00,18,CUST003868,True,0,0,COD,1132.29,fashion,PIN0058,False,DEV003522,10,pre_drift,0.0,0,0,0.3157894736842105
ORD0003721,2026-01-19,2026-01-19 10:01:00,18,CUST012449,True,0,0,COD,3842.39,electronics,PIN0053,True,DEV005849,10,pre_drift,0.0,0,0,0.25
ORD0003571,2026-01-19,2026-01-19 10:10:00,18,CUST012514,True,0,0,COD,614.21,mobile_accessories,PIN0055,True,DEV005019,10,pre_drift,0.0,0,0,0.2
ORD0003619,2026-01-19,2026-01-19 10:36:00,18,CUST004031,True,0,0,Prepaid,608.78,beauty,PIN0036,True,DEV004286,10,pre_drift,0.0,0,0,0.26229508196721313
ORD0003684,2026-01-19,2026-01-19 11:09:00,18,CUST000014,True,0,0,COD,3624.78,electronics,PIN0031,True,DEV000452,11,pre_drift,0.0,0,1,0.29850746268656714
ORD0003624,2026-01-19,2026-01-19 11:39:00,18,CUST003947,True,0,0,COD,2661.6,home,PIN0055,False,DEV005096,11,pre_drift,0.0,0,1,0.1956521739130435
ORD0003723,2026-01-19,2026-01-19 11:40:00,18,CUST012933,False,15,1,COD,181.29,grocery,PIN0013,True,DEV008660,11,pre_drift,0.0,0,0,0.3157894736842105
ORD0003581,2026-01-19,2026-01-19 11:47:00,18,CUST011818,True,0,0,COD,614.82,fashion,PIN0005,True,DEV001954,11,pre_drift,0.0,0,0,0.2826086956521739
ORD0003539,2026-01-19,2026-01-19 11:49:00,18,CUST004239,True,0,0,COD,604.13,beauty,PIN0011,False,DEV008011,11,pre_drift,0.0,0,0,0.24
ORD0003658,2026-01-19,2026-01-19 11:52:00,18,CUST003352,True,0,0,COD,1024.16,mobile_accessories,PIN0036,True,DEV003383,11,pre_drift,0.0,0,0,0.25806451612903225
ORD0003707,2026-01-19,2026-01-19 11:52:00,18,CUST013158,True,0,0,COD,1493.55,mobile_accessories,PIN0057,False,DEV001056,11,pre_drift,0.0,0,1,0.2830188679245283
ORD0003578,2026-01-19,2026-01-19 12:00:00,18,CUST009534,False,12,1,Prepaid,804.83,grocery,PIN0051,False,DEV007572,12,pre_drift,0.0,0,0,0.203125
ORD0003647,2026-01-19,2026-01-19 12:01:00,18,CUST013884,True,0,0,COD,1702.34,home,PIN0037,False,DEV000841,12,pre_drift,0.0,0,0,0.1780821917808219
ORD0003677,2026-01-19,2026-01-19 12:41:00,18,CUST008135,True,0,0,COD,530.07,beauty,PIN0010,False,DEV005544,12,pre_drift,0.0,0,0,0.28888888888888886
ORD0003648,2026-01-19,2026-01-19 12:44:00,18,CUST004576,True,0,0,COD,1585.1,fashion,PIN0021,False,DEV006582,12,pre_drift,0.0,0,0,0.3137254901960784
ORD0003643,2026-01-19,2026-01-19 13:07:00,18,CUST003151,True,0,0,COD,485.22,mobile_accessories,PIN0036,False,DEV008576,13,pre_drift,0.0,0,0,0.25396825396825395
ORD0003681,2026-01-19,2026-01-19 13:31:00,18,CUST001788,False,18,1,Prepaid,908.64,mobile_accessories,PIN0052,False,DEV008712,13,pre_drift,0.0,0,0,0.23636363636363636
ORD0003595,2026-01-19,2026-01-19 13:40:00,18,CUST012525,True,0,0,Prepaid,486.25,grocery,PIN0059,False,DEV002474,13,pre_drift,0.0,0,0,0.14925373134328357
ORD0003635,2026-01-19,2026-01-19 13:42:00,18,CUST007514,True,0,0,COD,1903.42,home,PIN0056,True,DEV004868,13,pre_drift,0.0,0,0,0.22388059701492538
ORD0003694,2026-01-19,2026-01-19 13:48:00,18,CUST003001,True,0,0,COD,1328.06,home,PIN0004,True,DEV000548,13,pre_drift,0.0,0,1,0.3375
ORD0003709,2026-01-19,2026-01-19 13:51:00,18,CUST004173,True,0,0,COD,1623.69,mobile_accessories,PIN0041,False,DEV004931,13,pre_drift,0.0,0,0,0.4142857142857143
ORD0003570,2026-01-19,2026-01-19 13:56:00,18,CUST006419,True,0,0,COD,4096.39,electronics,PIN0043,True,DEV004547,13,pre_drift,0.0,0,0,0.32075471698113206
ORD0003701,2026-01-19,2026-01-19 14:00:00,18,CUST009822,True,0,0,COD,522.62,mobile_accessories,PIN0017,False,DEV006666,14,pre_drift,0.0,0,1,0.203125
ORD0003668,2026-01-19,2026-01-19 14:00:00,18,CUST001026,True,0,0,COD,540.51,grocery,PIN0054,True,DEV003765,14,pre_drift,0.0,0,0,0.2692307692307692
ORD0003555,2026-01-19,2026-01-19 14:01:00,18,CUST005078,False,9,1,COD,524.14,fashion,PIN0047,False,DEV003791,14,pre_drift,0.0,0,1,0.27692307692307694
ORD0003702,2026-01-19,2026-01-19 14:02:00,18,CUST006954,False,1,1,COD,893.25,home,PIN0012,False,DEV000413,14,pre_drift,0.0,0,0,0.22807017543859648
ORD0003542,2026-01-19,2026-01-19 14:03:00,18,CUST007560,True,0,0,COD,2607.17,home,PIN0022,True,DEV007000,14,pre_drift,0.0,0,0,0.288135593220339
